Index,0 [0x0][0x0],1 [0x0][0x4],2 [0x5][0x8],3 [0x3][0xc],4 [0x3][0xd],5 [0x3][0xe],6 [0x3][0xf],7 [0x19][0x14],8 [0x1a][0x14],9 [0x1b][0x14],10 [0x1c][0x14],11 [0x1d][0x14],12 [0x1e][0x14],13 [0x1f][0x14],14 [0x20][0x14],15 [0x3][0x10],16 [0x19][0x15],17 [0x3][0x11],18 [0x1a][0x15],19 [0x5][0xa],20 [0x1b][0x15],21 [0x1c][0x15],22 [0x3][0x12],23 [0x3][0x13]
741,"재앙","HP가 서서히 줄어드는 상태.",13101,0,2,17,0,false,false,false,false,false,false,false,false,10,true,0,false,0,false,false,0,0
742,"피의 칼날","물리 공격에 MP 흡수 효과를 부여하고 소비 TP를 줄이며, 자동 공격 주기, 무기 기술 및 마법 재사용 대기 시간이 줄어든 상태.",13109,0,1,16,0,false,false,false,false,false,false,false,false,0,true,7,false,0,false,false,0,20
743,"불굴의 투지","받는 피해량이 감소하고 명중률이 상승하며, 동시에 자신을 향한 적의 적개심이 상승하는 대신 적에게 주는 피해량이 떨어진 상태.",13108,0,1,16,0,false,false,false,false,false,false,true,true,0,true,0,true,0,false,false,0,0
744,"어둠의 춤","받아넘기기 발동률이 올라간 상태.",13111,0,1,16,0,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0
745,"피의 대가","공격을 받으면 MP가 회복되는 상태.",13110,0,1,16,0,false,false,false,false,false,false,false,false,30,true,0,false,0,false,false,0,0
746,"어두운 감정","마법 공격으로 받는 피해량이 감소되는 상태.",13114,0,1,16,0,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0
747,"그림자 장벽","받는 피해량이 일부 감소되는 상태.",13113,0,1,16,0,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0
748,"열광검","지능이 떨어진 상태.",13102,0,2,17,0,false,false,false,false,false,false,false,false,50,true,0,false,0,false,false,0,0
749,"감염 지대","무속성 지속 피해 영역을 발생시킨 상태.",13104,0,1,16,0,false,false,false,false,false,false,false,false,0,true,0,true,0,false,false,0,0
750,"최후의 생존자","효과 적용 중에 대상이 쓰러지면 자신의 HP와 MP가 회복되는 상태.",13105,0,2,17,0,false,false,false,false,false,false,false,false,50,true,0,false,0,false,false,0,0
751,"암흑","적에게 주는 피해량이 상승하는 대신 MP를 지속적으로 소비하는 상태.",13106,0,1,16,211,false,false,false,false,false,false,true,true,0,true,0,true,0,false,false,0,0
752,"어둠의 기교","직후에 사용하는 특정 기술을 강화한다.",13107,0,1,16,0,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0
753,"앙갚음","적에게 주는 피해량이 떨어진 상태.",13103,0,2,17,0,false,false,false,false,false,false,false,false,50,true,0,false,0,false,false,0,0
754,"채집 획득률 상승: 한정","다음 채집 시 1회에 한해 아이템 획득률이 상승한 상태.",16007,0,1,16,0,false,false,false,false,false,false,true,true,0,true,0,true,0,false,false,0,0
755,"채집 HQ 획득률 상승: 한정","다음 채집 시 1회에 한해 HQ 아이템 획득률이 상승한 상태. 단, 플레이어가 HQ를 획득할 수 없거나 HQ가 존재하지 않는 아이템에는 효과가 없다.",16008,0,1,16,0,false,false,false,false,false,false,true,true,0,true,0,true,0,false,false,0,0
756,"채집 획득 수 증가: 한정","다음 채집 시 1회에 한해 아이템 획득 수가 증가하는 상태.",16009,0,1,16,0,false,false,false,false,false,false,true,true,0,true,0,true,0,false,false,0,0
757,"심미안","선별 시 희귀도 상승률이 증가한다.",11009,0,1,16,0,false,false,false,false,false,false,true,true,0,true,0,true,0,false,false,0,0
758,"고도의 주의력","선별 시 손상도 증가율이 억제된다.",11010,0,1,16,0,false,false,false,false,false,false,true,true,0,true,0,true,0,false,false,0,0
759,"심호흡","다음 3회의 선별 중 무작위로 1회에 한해 손상도가 증가하지 않는다.",18381,3,1,16,0,false,false,false,false,false,false,true,true,0,true,0,true,0,false,false,0,0
760,"전력 집중","선별 시 채집 횟수가 감소하지 않는다.",11011,0,1,16,0,false,false,false,false,false,false,true,true,0,true,0,true,0,false,false,0,0
761,"갈고리 낚시","미끼나 루어로 잡을 수 없는 물고기나 아이템을 노릴 수 있는 상태.",11102,0,1,16,0,false,false,false,false,false,false,true,true,0,true,0,true,0,false,false,0,0
762,"물고기의 눈","보통은 잡을 수 없는 숨은 물고기를 노릴 수 있는 상태.",11103,0,1,0,0,false,false,false,false,false,false,false,false,0,true,0,true,0,false,false,0,0
763,"밑밥","물고기가 더 빨리 미끼를 물게 되는 상태.",11104,0,1,0,0,false,false,false,false,false,false,true,true,0,true,0,true,0,false,false,0,0
764,"낚아채기 성공률 감소","낚아채기 성공률이 떨어진 상태.",11105,0,2,0,0,false,false,false,false,false,false,false,false,0,true,0,true,0,false,false,0,0
765,"최소 크기 증가","큰 물고기가 더 잘 잡히게 된 상태.",11106,0,1,0,0,false,false,false,false,false,false,false,false,0,true,0,true,0,false,false,0,0
766,"인간 형태","인간 형태를 이루고 있는 상태.",15669,0,1,16,0,false,false,false,false,true,false,true,true,0,true,2,false,0,false,false,0,9
767,"손 형태","손 형태를 이루고 있는 상태.",15670,0,1,16,0,false,false,false,false,true,false,true,true,0,true,2,false,0,false,false,0,9
768,"회오리 형태","회오리 형태를 이루고 있는 상태.",15671,0,1,16,0,false,false,false,false,true,false,true,true,0,true,2,false,0,false,false,0,9
769,"불꽃 사슬","불꽃 사슬에 묶여 HP가 서서히 줄어드는 상태.",15666,0,2,17,0,false,false,false,false,false,false,false,false,200,true,0,false,0,false,false,0,0
770,"구속","행동이 불가능한 상태.",15545,0,2,17,0,false,false,true,true,false,false,true,false,100,true,0,false,0,false,false,0,0
773,"분발","공격 방향 조건이 있는 기술이 어떤 방향에서나 성공하는 상태.",14819,0,1,16,0,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0
774,"넉다운","넉다운된 상태. 이동하거나 기술을 실행할 수 없다.",15044,0,2,3,0,true,false,true,false,false,false,true,false,100,true,4,false,0,false,false,0,0
775,"무적","받는 피해를 무효화하는 상태.",15024,0,1,16,0,false,false,false,false,false,false,true,true,200,true,0,false,0,false,false,0,12
776,"무적","받는 피해를 무효화하는 상태.",15024,0,1,16,0,false,false,false,false,false,false,false,false,200,true,0,false,0,false,false,0,12
783,"넉다운","넉다운된 상태. 이동하거나 기술을 실행할 수 없다.",15044,0,2,3,0,true,false,true,false,false,false,false,false,100,true,4,false,0,false,false,0,0
784,"요마의 피","요마의 피를 뒤집어쓴 상태. 받는 피해량이 증가한다.",15675,0,2,17,0,false,false,false,false,false,false,false,false,100,true,0,false,0,false,false,0,0
785,"톤베리병","톤베리병에 감염된 상태. 치료하지 않으면 톤베리로 변한다.",18281,4,2,17,0,false,false,false,false,false,false,false,false,50,true,0,false,0,false,false,0,0
786,"전투 기도","극대화율이 올라간 상태.",12578,0,1,16,0,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0
787,"그림자 이동 대상","닌자가 발생시킨 적개심 중 일부를 넘겨받고 있는 상태.",12907,0,1,16,0,false,false,false,false,false,false,false,false,100,true,0,true,0,false,false,0,0
788,"그림자 이동","자신이 발생시킨 적개심 중 일부를 대상에게 넘겨주고 있는 상태.",12908,0,1,16,0,false,false,false,false,false,false,false,false,100,true,0,true,0,false,false,0,17
789,"연막탄","적개심 상승이 억제된 상태.",12909,0,1,16,0,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0
790,"일쌍","다음에 사용하는 무기 기술의 공격 횟수가 증가하는 상태.",12910,0,1,16,0,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0
791,"에테르 전환","회복마법 회복량이 증가한 상태.",12805,0,1,16,0,false,false,false,false,false,false,false,false,50,true,0,true,0,false,false,0,0
792,"응급전술","회복마법의 격려 효과를 직접 회복으로 전환하는 상태.",12806,0,1,16,0,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0
793,"투기","투기를 모은 상태.",18301,0,1,16,0,false,false,false,false,false,false,true,true,0,true,0,false,0,false,false,0,0
794,"투기 2","투기를 모은 상태.",18302,0,1,16,0,false,false,false,false,false,false,true,true,0,true,0,false,0,false,false,0,0
795,"투기 3","투기를 모은 상태.",18303,0,1,16,0,false,false,false,false,false,false,true,true,0,true,0,false,0,false,false,0,0
796,"투기 4","투기를 모은 상태.",18304,0,1,16,0,false,false,false,false,false,false,true,true,0,true,0,false,0,false,false,0,0
797,"투기 5","투기를 모은 상태.",18305,0,1,16,0,false,false,false,false,false,false,true,true,0,true,0,false,0,false,false,0,0
798,"에어로가","바람속성 피해로 HP가 서서히 줄어드는 상태.",12630,0,2,17,0,false,false,false,false,false,false,false,false,10,true,0,false,0,false,false,0,0
799,"요정의 바람","자동 공격 주기, 무기 기술 및 마법 시전 시간과 재사용 대기 시간이 줄어든 상태.",12807,0,1,16,0,false,false,false,false,false,false,false,false,1,true,0,false,0,false,false,0,0
800,"구속","행동이 불가능한 상태.",15545,0,2,17,0,false,false,true,true,false,false,true,false,100,true,4,false,0,false,false,3,0
801,"독","독에 빠져 HP가 서서히 줄어드는 상태.",17001,8,2,1,0,false,false,false,false,false,false,false,false,10,true,0,false,0,false,false,0,0
802,"용의 발톱 효과 향상","용의 발톱을 실행할 수 있는 상태.",12579,0,1,16,0,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0
803,"용의 꼬리 효과 향상","용의 꼬리를 실행할 수 있는 상태.",12580,0,1,16,0,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0
804,"받는 피해 감소","받는 피해량이 감소되는 상태.",17301,8,1,16,0,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0
805,"소장품 채집","아이템을 소장품으로 채집할 수 있는 상태.",11008,0,1,16,0,false,false,false,false,false,false,true,true,0,true,0,true,0,false,false,0,0
806,"받는 피해 증가","받는 피해량이 증가한 상태.",17101,16,2,17,0,false,false,false,false,false,false,true,true,50,true,0,false,0,false,false,0,0
807,"바하무트 에테르","자신의 에테르를 용신 바하무트와 동화시킨 상태.",18341,3,1,16,0,false,false,false,false,false,false,false,false,0,true,0,true,0,false,false,0,0
808,"바하무트 빙의","용신 바하무트의 힘을 얻어, 마법 공격으로 주는 피해량이 상승한 상태.",12680,0,1,16,0,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0
809,"점액","점액이 묻어 움직임이 둔해진 상태. HP가 서서히 줄어든다.",15609,0,2,17,0,false,false,false,false,false,false,true,true,100,true,0,false,0,false,false,0,0
810,"산송장","전투불능이 될 만한 피해를 받으면 HP가 1 남고 '움직이는 시체'가 부여되는 상태. 단, 일부 공격에는 통하지 않는다.",13115,0,1,16,0,false,false,false,false,false,false,false,false,70,true,0,false,0,false,false,0,0
811,"움직이는 시체","일부 공격을 제외하고 피격 시 HP가 1 미만으로 떨어지지 않는 상태. 충분히 회복받지 못한 채 지속시간이 끝나면 전투불능이 된다.",13116,0,2,17,0,false,false,false,false,false,false,false,false,70,true,0,false,0,false,false,0,0
812,"마법 피해 감소","마법 공격으로 받는 피해량이 감소되는 상태.",15056,0,1,16,0,false,false,false,false,false,false,false,false,50,true,0,false,0,false,false,0,0
813,"어둠의 춤","받아넘기기 발동률과 회피율이 올라간 상태.",13111,0,1,16,0,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0
814,"촉발 효과 향상","다음에 시전하는 촉발의 소비 MP가 0이 된 상태.",13117,0,1,16,0,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0
815,"베네피라 효과 향상","다음에 시전하는 베네피라가 반드시 극대화되는 상태.",13228,0,1,16,0,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0
816,"왕도: 효과 향상","다음에 발동하는 카드의 효과가 향상된다.",13210,0,1,16,0,false,false,false,false,false,false,true,true,0,true,0,false,0,false,false,0,0
817,"왕도: 범위화","다음에 발동하는 카드의 효과가 범위 기술로 발동된다.",13211,0,1,16,0,false,false,false,false,false,false,true,true,0,true,0,false,0,false,false,0,0
818,"왕도: 지속시간 증가","다음에 발동하는 카드의 지속시간이 증가한다.",13212,0,1,16,0,false,false,false,false,false,false,true,true,0,true,0,false,0,false,false,0,0
826,"점지","카드를 뽑은 상태.",13201,0,1,16,0,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0
827,"왕도","다음에 발동하는 카드에 추가 효과가 부여된다.",13202,0,1,16,0,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0
828,"보류","카드를 보류한 상태.",13203,0,1,16,0,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0
829,"아제마의 균형","적에게 주는 피해량이 상승한 상태.",13204,0,1,16,0,false,false,false,false,false,false,false,false,1,true,0,false,0,false,false,0,0
830,"세계수의 줄기","받는 피해량이 감소되는 상태.",13205,0,1,16,0,false,false,false,false,false,false,false,false,1,true,0,false,0,false,false,0,0
831,"오쉬온의 화살","자동 공격 주기, 무기 기술 및 마법 시전 시간과 재사용 대기 시간이 줄어든 상태.",13206,0,1,16,0,false,false,false,false,false,false,false,false,1,true,0,false,0,false,false,0,0
832,"할로네의 창","기술 재사용 대기 시간이 줄어든 상태.",13207,0,1,16,0,false,false,false,false,false,false,false,false,1,true,5,false,0,false,false,0,18
833,"살리아크의 물병","MP가 서서히 회복되는 상태.",13208,0,1,16,0,false,false,false,false,false,false,false,false,1,true,0,false,0,false,false,0,0
834,"비레고의 탑","TP가 서서히 회복되는 상태.",13209,0,1,16,0,false,false,false,false,false,false,false,false,1,true,0,false,0,false,false,0,0
835,"별읽기: 베네피크","지속적으로 HP가 회복되는 상태.",13215,0,1,16,0,false,false,false,false,false,false,false,false,5,true,0,false,0,false,false,0,0
