Index,0 [0x0][0x0],1 [0x2][0xc],2 [0x0][0x4],3 [0x2][0xd],4 [0x2][0xe],5 [0x2][0xf],6 [0x2][0x10],7 [0x2][0x11],8 [0x19][0x12],9 [0x0][0x8],10 [0x5][0x18],11 [0x5][0x1a],12 [0x3][0x1c],13 [0x3][0x1d],14 [0x7][0x14],15 [0x3][0x1e],16 [0x3][0x1f],17 [0x3][0x20]
2001171,"철창 문 열쇠",0,"",0,0,1,0,0,false,"철창 문 열쇠",25904,1,3,1,66775,3,0,0
2001172,"사냥꾼의 사냥 도구",0,"",0,0,1,0,0,false,"사냥꾼의 사냥 도구",21002,1,3,1,66766,0,0,0
2001173,"사냥꾼의 창",0,"",0,0,1,0,0,false,"사냥꾼의 창",31825,1,1,1,66766,0,0,0
2001174,"사냥꾼의 활",0,"",0,0,1,0,0,false,"사냥꾼의 활",32208,1,1,1,66766,0,0,0
2001175,"빠직빠직 비늘 폭탄",0,"",0,0,1,0,0,false,"빠직빠직 비늘 폭탄",26015,1276,3,1,66808,3,0,3
2001176,"차갑고 맑은 물",0,"",0,0,1,0,0,false,"차갑고 맑은 물",20662,1,1,1,66808,3,0,0
2001177,"주문 도구",0,"",0,0,1,0,0,false,"주문 도구",21002,1,2,1,66798,3,0,0
2001178,"어린 나무의 수액",0,"",0,0,1,0,0,false,"어린 나무의 수액",25453,1,3,1,66796,3,0,0
2001179,"몰볼 담즙 구슬",0,"",0,0,1,0,0,false,"몰볼 담즙 구슬",25453,1766,4,1,66799,3,0,4
2001180,"차갑고 맑은 물",0,"",0,0,1,0,0,false,"차갑고 맑은 물",20662,1,4,1,66805,3,0,0
2001181,"차갑고 맑은 물",0,"",0,0,1,0,0,false,"차갑고 맑은 물",20662,1843,3,1,66806,0,0,0
2001182,"숲속의 맑은 샘물",0,"",0,0,1,0,0,false,"숲속의 맑은 샘물",20662,1,3,1,66809,3,0,0
2001183,"몰볼의 위액",0,"",0,0,1,0,0,false,"몰볼의 위액",25453,1,2,1,66817,3,0,0
2001184,"달빛풀",0,"",0,0,1,0,0,false,"달빛풀",25002,1,1,1,66818,3,0,0
2001185,"실프의 씨앗",0,"",0,0,1,0,0,false,"실프의 씨앗",26015,1,1,1,0,0,0,0
2001186,"다 자란 요람",0,"",0,0,1,0,0,false,"다 자란 요람",26015,1,1,1,0,0,0,0
2001187,"헤롱헤롱 분말 폭탄",0,"",0,0,1,0,0,false,"헤롱헤롱 분말 폭탄",26015,1766,3,1,66821,3,0,4
2001188,"콜록콜록 비늘가루 폭탄",0,"",0,0,1,0,0,false,"콜록콜록 비늘가루 폭탄",26015,1,1,1,0,0,0,0
2001189,"작은 열쇠",0,"",0,0,1,0,0,false,"작은 열쇠",25904,1,99,1,0,0,0,0
2001190,"진화용 재",0,"",0,0,1,0,0,false,"진화용 재",25919,1,4,1,66771,3,0,0
2001191,"진혼의 재",0,"",0,0,1,0,0,false,"진혼의 재",25919,1843,3,1,66764,3,0,0
2001192,"도마뱀잡이풀의 즙",0,"",0,0,1,0,0,false,"도마뱀잡이풀의 즙",22636,306,1,1,66773,3,0,0
2001193,"무거운 물병",0,"",0,0,1,0,0,false,"무거운 물병",20681,1843,3,1,66774,3,0,0
2001194,"전리품으로 얻은 무기",0,"",0,0,1,0,0,false,"전리품으로 얻은 무기",26108,1,5,1,66784,3,0,0
2001195,"도마뱀의 불주머니",0,"",0,0,1,0,0,false,"도마뱀의 불주머니",25919,1,3,1,66773,3,0,0
2001196,"무거운 물병",0,"",0,0,1,0,0,false,"무거운 물병",20681,1843,3,1,66786,3,0,0
2001197,"",0,"",0,0,1,0,0,false,"",25919,0,1,1,0,3,0,0
2001198,"",0,"",0,0,1,0,0,false,"",22636,0,1,1,0,3,0,0
2001199,"",0,"",0,0,1,0,0,false,"",20681,306,1,1,0,3,0,0
2001200,"질 좋은 호박금 광석",0,"",0,0,1,0,0,false,"질 좋은 호박금 광석",21002,0,3,1,66868,3,0,0
2001201,"봄의 핵",0,"",0,0,1,0,0,false,"봄의 핵",21261,0,3,1,66865,3,0,0
2001202,"재료 상인에게 제출할 의뢰서",0,"",0,0,1,0,0,false,"재료 상인에게 제출할 의뢰서",25918,1,1,1,66883,3,0,0
2001203,"식료품 상인에게 제출할 의뢰서",0,"",0,0,1,0,0,false,"식료품 상인에게 제출할 의뢰서",25918,1,1,1,66883,3,0,0
2001204,"빼앗긴 화물",0,"",0,0,1,0,0,false,"빼앗긴 화물",21003,1,3,1,66884,3,0,0
2001205,"빼앗긴 반지",0,"",0,0,1,0,0,false,"빼앗긴 반지",48003,1,1,1,66884,3,0,0
2001206,"낡은 상자",0,"",0,0,1,0,0,false,"낡은 상자",21003,1,1,1,66885,3,0,0
2001207,"검은 미늘",0,"",0,0,1,0,0,false,"검은 미늘",25919,1,4,1,66885,3,0,0
2001208,"복숭아 향수",0,"",0,0,1,0,0,false,"복숭아 향수",20625,1,1,1,66887,3,0,0
2001209,"향기 나는 스카프",0,"",0,0,1,0,0,false,"향기 나는 스카프",40368,1,1,1,66887,3,0,0
2001210,"로마니의 포도주",0,"",0,0,1,0,0,false,"로마니의 포도주",25057,1,2,1,66890,3,0,0
2001211,"알리스가 만든 요리",0,"",0,0,1,0,0,false,"알리스가 만든 요리",24108,1,3,1,66890,3,0,0
2001212,"썩은 큰도롱뇽 고기",0,"",0,0,1,0,0,false,"썩은 큰도롱뇽 고기",29002,1,6,1,66891,3,0,0
2001213,"군용 폭탄",0,"",0,0,1,0,0,false,"군용 폭탄",26015,1276,5,1,66893,3,0,3
2001214,"흑와단 군용 약품",0,"",0,0,1,0,0,false,"흑와단 군용 약품",20603,1,1,1,66894,3,0,0
2001215,"병사 시체",0,"",0,0,1,0,0,false,"병사 시체",26024,1,2,1,66894,3,0,0
2001216,"멜위브가 쓴 편지",0,"",0,0,1,0,0,false,"멜위브가 쓴 편지",25918,1,1,1,66898,3,0,0
2001217,"골렘의 영혼석",0,"",0,0,1,0,0,false,"골렘의 영혼석",20006,0,1,1,66907,3,0,0
2001218,"도브란의 갑각",0,"",0,0,1,0,0,false,"도브란의 갑각",20018,0,1,1,66907,3,0,0
2001219,"알디크 라벤더",0,"",0,0,1,0,0,false,"알디크 라벤더",25002,1,1,1,66851,3,0,0
2001220,"항아리 파편",0,"",0,0,1,0,0,false,"항아리 파편",21455,1,4,1,66851,3,0,0
2001221,"다시 태어난 항아리",0,"",0,0,1,0,0,false,"다시 태어난 항아리",21002,1,1,1,66853,3,0,0
2001222,"소형 굴착 폭탄",0,"",0,0,1,0,0,false,"소형 굴착 폭탄",26015,1,1,1,66876,1,0,0
2001223,"휘석 지도",0,"",0,0,1,0,0,false,"휘석 지도",26151,1,1,2,0,0,0,0
2001226,"연기 나는 불씨",0,"",0,0,1,0,0,false,"연기 나는 불씨",25911,1,1,1,66873,3,0,0
2001227,"뜨거운 그레네이드의 팔",0,"",0,0,1,0,0,false,"뜨거운 그레네이드의 팔",30201,1,1,1,66873,3,0,0
2001228,"달궈진 봄의 팔",0,"",0,0,1,0,0,false,"달궈진 봄의 팔",30201,1,1,1,0,3,0,0
2001229,"도브란의 부드러운 갑각",0,"",0,0,1,0,0,false,"도브란의 부드러운 갑각",20006,1,3,1,66902,3,0,0
2001230,"폭음 딱총알",0,"",0,0,1,0,0,false,"폭음 딱총알",26015,1,3,1,66902,3,0,0
2001231,"빛나는 봄의 팔",0,"",0,0,1,0,0,false,"빛나는 봄의 팔",30201,1,1,1,66904,3,0,0
2001232,"찌그러진 곡괭이",0,"",0,0,1,0,0,false,"찌그러진 곡괭이",38003,0,1,1,66856,0,0,0
2001233,"철 광석 부스러기",0,"",0,0,1,0,0,false,"철 광석 부스러기",21451,0,4,1,66857,0,0,0
2001234,"스마트 봄",0,"",0,0,1,0,0,false,"스마트 봄",28503,1,1,1,66858,3,0,0
2001235,"개량 설계도",0,"",0,0,1,0,0,false,"개량 설계도",26151,0,1,1,66859,0,0,0
2001236,"기 그에게 보내는 편지",0,"",0,0,1,0,0,false,"기 그에게 보내는 편지",25918,0,1,1,66859,0,0,0
2001237,"흡착식 봄",0,"",0,0,1,0,0,false,"흡착식 봄",28503,1,6,1,66860,3,0,0
2001238,"위스카드의 가방",0,"",0,0,1,0,0,false,"위스카드의 가방",25919,1,1,1,66957,0,0,0
2001239,"위스카드의 편지",0,"",0,0,1,0,0,false,"위스카드의 편지",25918,1,1,1,66958,0,0,0
2001240,"커다란 포대",0,"",0,0,1,0,0,false,"커다란 포대",22628,1,1,1,66960,0,0,0
2001241,"작은 포대",0,"",0,0,1,0,0,false,"작은 포대",25919,1,1,1,66960,0,0,0
2001242,"흙과 씨앗 대금",0,"",0,0,1,0,0,false,"흙과 씨앗 대금",25919,1,1,1,66960,0,0,0
2001243,"숨겨진 꾸러미",0,"",0,0,1,0,0,false,"숨겨진 꾸러미",23001,1,3,1,66878,0,0,0
2001244,"폐기된 봄의 팔",0,"",0,0,1,0,0,false,"폐기된 봄의 팔",30201,1,1,1,66875,3,0,0
2001245,"슈라프넬의 핵",0,"",0,0,1,0,0,false,"슈라프넬의 핵",21262,1,1,1,66875,3,0,0
2001246,"유황 결정",0,"",0,0,1,0,0,false,"유황 결정",25919,1,5,1,66903,0,0,0
2001247,"철 광석 부스러기",0,"",0,0,1,0,0,false,"철 광석 부스러기",21202,0,3,1,66861,0,0,0
2001248,"썩어가는 채소",0,"",0,0,1,0,0,false,"썩어가는 채소",25212,0,1,1,66861,0,0,0
2001249,"목제 장난감",0,"",0,0,1,0,0,false,"목제 장난감",22633,1,3,1,66961,0,0,0
2001250,"맥주 대금",0,"",0,0,1,0,0,false,"맥주 대금",26001,1,1,1,66962,0,0,0
2001251,"명문 땅굴단의 도시락",0,"",0,0,1,0,0,false,"명문 땅굴단의 도시락",22603,0,3,1,66862,0,0,0
2001252,"더러운 주머니",0,"",0,0,1,0,0,false,"더러운 주머니",25919,0,1,1,65748,0,0,0
2001253,"어린 랍토르 통구이",0,"",0,0,1,0,0,false,"어린 랍토르 통구이",24007,0,1,1,66862,0,0,0
2001254,"수갑 열쇠",0,"",0,0,1,0,0,false,"수갑 열쇠",25904,1,3,1,66919,3,0,0
2001255,"기름 단지",0,"",0,0,1,0,0,false,"기름 단지",22802,0,1,1,0,0,0,0
2001256,"딱총알",0,"",0,0,1,0,0,false,"딱총알",26015,1,1,1,66871,3,0,0
2001257,"작은 불씨",0,"",0,0,1,0,0,false,"작은 불씨",25911,1,3,1,66866,3,0,0
2001258,"스마트 봄",0,"",0,0,1,0,0,false,"스마트 봄",28503,1,1,1,66866,3,0,0
2001259,"스마트 봄의 핵",0,"",0,0,1,0,0,false,"스마트 봄의 핵",21261,0,1,1,66866,0,0,0
2001260,"커다란 불씨",0,"",0,0,1,0,0,false,"커다란 불씨",25911,1,3,1,66867,3,0,0
2001261,"강화 스마트 봄",0,"",0,0,1,0,0,false,"강화 스마트 봄",28503,1,1,1,66867,3,0,0
2001262,"강화 스마트 봄의 핵",0,"",0,0,1,0,0,false,"강화 스마트 봄의 핵",21261,0,1,1,0,0,0,0
2001263,"부싯돌",0,"",0,0,1,0,0,false,"부싯돌",21205,1,4,1,66930,3,0,0
2001264,"물컹물컹한 무럼해파리",0,"",0,0,1,0,0,false,"물컹물컹한 무럼해파리",29005,1,5,1,66931,2,0,0
2001265,"조개비 마개",0,"",0,0,1,0,0,false,"조개비 마개",22255,1,4,1,66933,3,0,0
2001266,"그레네이드의 엄지손가락",0,"",0,0,1,0,0,false,"그레네이드의 엄지손가락",30201,0,3,1,66863,0,0,0
2001267,"푸길 고기",0,"",0,0,1,0,0,false,"푸길 고기",29001,1,2,1,66920,3,0,0
2001268,"단단한 싹둑게 껍데기",0,"",0,0,1,0,0,false,"단단한 싹둑게 껍데기",29201,1,2,1,66920,3,0,0
2001269,"흰물결조개",0,"",0,0,1,0,0,false,"흰물결조개",22253,1,5,1,66921,3,0,0
2001270,"커다란 부싯돌",0,"",0,0,1,0,0,false,"커다란 부싯돌",21205,1,4,1,66939,3,0,0
2001271,"뿌연 용해액",0,"",0,0,1,0,0,false,"뿌연 용해액",20669,306,1,1,66927,3,0,0
2001272,"맛좋은 꼬리고기",0,"",0,0,1,0,0,false,"맛좋은 꼬리고기",29002,1,1,1,66941,3,0,0
2001273,"작은 부싯돌",0,"",0,0,1,0,0,false,"작은 부싯돌",21205,1,2,1,66916,5,0,0
2001274,"밝은 불씨",0,"",0,0,1,0,0,false,"밝은 불씨",25911,1,3,1,66877,3,0,0
2001275,"개량된 스마트 봄",0,"",0,0,1,0,0,false,"개량된 스마트 봄",28503,1,1,1,66877,3,0,0
2001276,"개량된 스마트 봄의 핵",0,"",0,0,1,0,0,false,"개량된 스마트 봄의 핵",21261,0,1,1,66877,0,0,0
2001277,"부채조개 관자",0,"",0,0,1,0,0,false,"부채조개 관자",25919,1,3,1,66918,3,0,0
2001278,"일렁이는 불씨",0,"",0,0,1,0,0,false,"일렁이는 불씨",25911,1,3,1,66906,3,0,0
2001279,"신형 스마트 봄",0,"",0,0,1,0,0,false,"신형 스마트 봄",28503,1,1,1,66906,3,0,0
2001280,"신형 스마트 봄의 핵",0,"",0,0,1,0,0,false,"신형 스마트 봄의 핵",21261,0,1,1,0,0,0,0
2001281,"부드러운 꼬리고기",0,"",0,0,1,0,0,false,"부드러운 꼬리고기",29001,0,1,1,66941,0,0,0
2001282,"금항아리 열쇠",0,"",0,0,1,0,0,false,"금항아리 열쇠",25902,1,1,1,66905,3,0,0
2001283,"꿈틀대는 물체",0,"",0,0,1,0,0,false,"꿈틀대는 물체",27022,1,1,1,66905,3,0,0
2001284,"흡착식 봄의 핵",0,"",0,0,1,0,0,false,"흡착식 봄의 핵",21261,1,1,1,66870,3,0,0
2001285,"강화 흡착식 봄의 핵",0,"",0,0,1,0,0,false,"강화 흡착식 봄의 핵",21261,1,1,1,0,3,0,0
2001286,"신형 흡착식 봄",0,"",0,0,1,0,0,false,"신형 흡착식 봄",0,0,1,1,0,0,0,0
2001287,"신형 흡착식 봄의 핵",0,"",0,0,1,0,0,false,"신형 흡착식 봄의 핵",21261,1,2,1,66909,3,0,0
2001288,"흑와단 군용 약품",0,"",0,0,1,0,0,false,"흑와단 군용 약품",20601,1,2,1,66910,3,0,0
2001289,"은상어 이빨 장식",0,"",0,0,1,0,0,false,"은상어 이빨 장식",48533,0,1,1,66910,0,0,0
2001290,"노부 일족의 인장",0,"",0,0,1,0,0,false,"노부 일족의 인장",22254,0,1,1,66913,0,0,0
2001291,"상선의 화물",0,"",0,0,1,0,0,false,"상선의 화물",21003,1,3,1,66923,0,0,0
2001292,"적당한 부싯돌",0,"",0,0,1,0,0,false,"적당한 부싯돌",21205,1,1,1,66944,3,0,0
2001293,"맛 좋은 라노시아 오렌지",0,"",0,0,1,0,0,false,"맛 좋은 라노시아 오렌지",25919,0,1,1,66912,0,0,0
2001294,"장관 납치 계획서",0,"",0,0,1,0,0,false,"장관 납치 계획서",26151,0,1,1,66914,0,0,0
2001295,"튼튼한 수갑 열쇠",0,"",0,0,1,0,0,false,"튼튼한 수갑 열쇠",25904,1,1,1,66914,3,0,0
2001296,"괭이갈매기 깃털",0,"",0,0,1,0,0,false,"괭이갈매기 깃털",21905,0,1,1,66914,0,0,0
2001297,"오래 쓴 수첩",0,"",0,0,1,0,0,false,"오래 쓴 수첩",26002,0,1,1,66967,0,0,0
2001298,"황도 12문서: 화염의 서 1권",0,"",0,0,1,0,0,false,"황도 12문서: 화염의 서 1권",25932,1,1,3,0,0,0,0
2001299,"황도 12문서: 화염의 서 2권",0,"",0,0,1,0,0,false,"황도 12문서: 화염의 서 2권",25932,1,1,3,0,0,0,0
2001300,"황도 12문서: 폭염의 서 1권",0,"",0,0,1,0,0,false,"황도 12문서: 폭염의 서 1권",25932,1,1,3,0,0,0,0
2001301,"황도 12문서: 격류의 서 1권",0,"",0,0,1,0,0,false,"황도 12문서: 격류의 서 1권",25932,1,1,3,0,0,0,0
2001302,"황도 12문서: 격류의 서 2권",0,"",0,0,1,0,0,false,"황도 12문서: 격류의 서 2권",25932,1,1,3,0,0,0,0
2001303,"황도 12문서: 폭우의 서 1권",0,"",0,0,1,0,0,false,"황도 12문서: 폭우의 서 1권",25932,1,1,3,0,0,0,0
2001304,"황도 12문서: 질풍의 서 1권",0,"",0,0,1,0,0,false,"황도 12문서: 질풍의 서 1권",25932,1,1,3,0,0,0,0
2001305,"황도 12문서: 질풍의 서 2권",0,"",0,0,1,0,0,false,"황도 12문서: 질풍의 서 2권",25932,1,1,3,0,0,0,0
2001306,"황도 12문서: 대지의 서 1권",0,"",0,0,1,0,0,false,"황도 12문서: 대지의 서 1권",25932,1,1,3,0,0,0,0
2001307,"와인버드 기행록",0,"",0,0,1,0,0,false,"와인버드 기행록",26002,1,1,1,66973,3,0,0
2001308,"양념포도주",0,"",0,0,1,0,0,false,"양념포도주",25057,1,1,1,65753,0,0,0
2001310,"맑고 깨끗한 물",0,"",0,0,1,0,0,false,"맑고 깨끗한 물",22614,1,3,1,66985,3,0,0
2001311,"따끔따끔 비늘가루",0,"",0,0,1,0,0,false,"따끔따끔 비늘가루",22623,1,1,1,66985,3,0,0
2001312,"알아보는 비늘 구슬",0,"",0,0,1,0,0,false,"알아보는 비늘 구슬",26015,1766,1,1,66986,3,0,4
2001313,"알아보는 비늘 구슬",0,"",0,0,1,0,0,false,"알아보는 비늘 구슬",26015,1766,1,1,66987,3,0,4
2001314,"타타루에게 보내는 짐",0,"",0,0,1,0,0,false,"타타루에게 보내는 짐",21003,1,1,1,66991,3,0,0
2001315,"군청색 제복",0,"",0,0,1,0,0,false,"군청색 제복",23154,1,8,1,66996,3,0,0
2001316,"거스턴에게 보내는 편지",0,"",0,0,1,0,0,false,"거스턴에게 보내는 편지",25918,1,1,1,67005,3,0,0
2001317,"신선한 라노시아 오렌지",0,"",0,0,1,0,0,false,"신선한 라노시아 오렌지",25312,1,1,1,67005,3,0,0
2001318,"비공정 장갑 파편",0,"",0,0,1,0,0,false,"비공정 장갑 파편",20951,1,1,1,67007,3,0,0
2001319,"이글이글 비늘 봄",0,"",0,0,1,0,0,false,"이글이글 비늘 봄",26015,1,1,1,67009,3,0,0
2001320,"리스플로에게 보내는 편지",0,"",0,0,1,0,0,false,"리스플로에게 보내는 편지",25918,0,1,1,67017,0,0,0
2001321,"뮨에게 보내는 편지",0,"",0,0,1,0,0,false,"뮨에게 보내는 편지",25918,0,1,1,67018,0,0,0
2001322,"흰엉겅퀴",0,"",0,0,1,0,0,false,"흰엉겅퀴",25008,0,4,1,67018,0,0,0
2001323,"바데론에게 보내는 편지",0,"",0,0,1,0,0,false,"바데론에게 보내는 편지",25918,0,1,1,67019,0,0,0
2001324,"차갑고 맑은 물",0,"",0,0,1,0,0,false,"차갑고 맑은 물",22637,1,1,1,67019,3,0,0
2001325,"선물이 든 가죽주머니",0,"",0,0,1,0,0,false,"선물이 든 가죽주머니",25919,0,1,1,67019,0,0,0
2001326,"모모디에게 보내는 편지",0,"",0,0,1,0,0,false,"모모디에게 보내는 편지",25918,0,1,1,67020,0,0,0
2001327,"마르세트에게 보내는 소포",0,"",0,0,1,0,0,false,"마르세트에게 보내는 소포",23001,0,1,1,67021,0,0,0
2001328,"가벼운 부싯돌",0,"",0,0,1,0,0,false,"가벼운 부싯돌",21205,1,1,1,67021,3,0,0
2001329,"잡초 다발",0,"",0,0,1,0,0,false,"잡초 다발",25919,1,1,1,67021,3,0,0
2001330,"아기 두더지",0,"",0,0,1,0,0,false,"아기 두더지",28540,0,1,1,67021,0,0,0
2001331,"브레야에게 보내는 소포",0,"",0,0,1,0,0,false,"브레야에게 보내는 소포",23001,0,1,1,67067,0,0,0
2001332,"게게루주에게 보내는 편지",0,"",0,0,1,0,0,false,"게게루주에게 보내는 편지",25918,0,1,1,67068,0,0,0
2001333,"무용 지도 계약서",0,"",0,0,1,0,0,false,"무용 지도 계약서",26151,0,1,1,67068,0,0,0
2001334,"암자의 온천물",0,"",0,0,1,0,0,false,"암자의 온천물",22637,1,3,1,67068,3,0,0
2001335,"훈베르크트에게 보내는 소포",0,"",0,0,1,0,0,false,"훈베르크트에게 보내는 소포",23001,0,1,1,67069,0,0,0
2001336,"고급스러운 드레스",0,"",0,0,1,0,0,false,"고급스러운 드레스",42374,1,1,1,67009,3,0,0
2001337,"●対ゴーレムピッケル",0,"",0,0,1,0,0,false,"",38001,1,1,1,0,3,0,0
2001338,"주 격납고 열쇠",0,"",0,0,1,0,0,false,"주 격납고 열쇠",25904,1,99,1,0,0,0,0
2001339,"XLIX식 마도 집속기",0,"",0,0,1,0,0,false,"XLIX식 마도 집속기",21003,1,1,1,65700,0,0,0
2001340,"L식 마도 발진기",0,"",0,0,1,0,0,false,"L식 마도 발진기",21003,1,1,1,65700,0,0,0
2001341,"LI식 마도 포신",0,"",0,0,1,0,0,false,"LI식 마도 포신",21003,1,1,1,65700,0,0,0
2001343,"빼앗긴 짐",0,"",0,0,1,0,0,false,"빼앗긴 짐",25919,1,1,1,66976,3,0,0
2001344,"소박한 의복",0,"",0,0,1,0,0,false,"소박한 의복",42140,1,1,1,66977,3,0,0
2001345,"기품 있는 드레스",0,"",0,0,1,0,0,false,"기품 있는 드레스",42374,1,1,1,66977,3,0,0
2001346,"낡은 수첩",0,"",0,0,1,0,0,false,"낡은 수첩",26002,0,1,1,65698,0,0,0
2001349,"안개 수염의 금고",0,"",0,0,1,0,0,false,"안개 수염의 금고",21002,1,1,1,67062,0,0,0
2001350,"모험가의 유류품",0,"",0,0,1,0,0,false,"모험가의 유류품",25919,1,1,1,66677,0,0,0
2001351,"수수께끼의 지도",0,"",0,0,1,0,0,false,"수수께끼의 지도",25933,1,1,1,66676,0,0,0
2001352,"1등급 숨겨진 보물 지도",0,"",0,0,1,0,0,false,"1등급 숨겨진 보물 지도",26151,1,1,2,0,0,0,0
2001353,"열두 각인의 반지",0,"",0,0,1,0,0,false,"열두 각인의 반지",48163,1,1,1,67114,3,0,0
2001354,"동전이 든 가죽주머니",0,"",0,0,1,0,0,false,"동전이 든 가죽주머니",25919,0,1,1,67884,0,0,0
2001355,"섬뜩한 촛대",0,"",0,0,1,0,0,false,"섬뜩한 촛대",52120,0,1,1,67084,0,0,0
2001356,"호박 초롱",0,"",0,0,1,0,0,false,"호박 초롱",25990,0,1,1,67084,0,0,0
2001359,"신선한 카락카의 야채",0,"",0,0,1,0,0,false,"신선한 카락카의 야채",25207,1,1,1,67096,0,0,0
2001360,"채소 찌꺼기",0,"",0,0,1,0,0,false,"채소 찌꺼기",25919,1,5,1,67096,0,0,0
2001361,"마물 수배서",0,"",0,0,1,0,0,false,"마물 수배서",25937,1,1,4,0,0,0,0
2001362,"정예 마물 수배서",0,"",0,0,1,0,0,false,"정예 마물 수배서",25938,1,1,4,0,0,0,0
2001363,"장갑기구 부품",0,"",0,0,1,0,0,false,"장갑기구 부품",26316,1,1,1,67022,3,0,0
2001364,"선체 부재 재료",0,"",0,0,1,0,0,false,"선체 부재 재료",26001,0,1,1,67023,0,0,0
2001365,"기관 부재 재료",0,"",0,0,1,0,0,false,"기관 부재 재료",26001,0,1,1,67024,0,0,0
2001366,"거래확인서",0,"",0,0,1,0,0,false,"거래확인서",25906,0,1,1,67025,0,0,0
2001367,"타타라무의 편지",0,"",0,0,1,0,0,false,"타타라무의 편지",25918,0,1,1,67025,0,0,0
2001368,"선반 톱니바퀴",0,"",0,0,1,0,0,false,"선반 톱니바퀴",26269,0,1,1,67026,0,0,0
2001369,"조타 장치 재료",0,"",0,0,1,0,0,false,"조타 장치 재료",26001,0,1,1,67027,0,0,0
2001370,"수면제가 든 술병",0,"",0,0,1,0,0,false,"수면제가 든 술병",25057,1,1,1,67028,3,0,0
2001371,"중요 부재 재료",0,"",0,0,1,0,0,false,"중요 부재 재료",26001,0,1,1,67029,0,0,0
2001372,"깃털 장식 재료",0,"",0,0,1,0,0,false,"깃털 장식 재료",21907,0,1,1,67029,0,0,0
2001373,"공기주머니 재료",0,"",0,0,1,0,0,false,"공기주머니 재료",25919,0,1,1,67030,0,0,0
2001374,"문투이 콩",0,"",0,0,1,0,0,false,"문투이 콩",22628,1,1,1,67030,3,0,0
2001375,"오포오포의 발톱",0,"",0,0,1,0,0,false,"오포오포의 발톱",22301,0,1,1,67030,0,0,0
2001376,"공기주머니 보강재 재료",0,"",0,0,1,0,0,false,"공기주머니 보강재 재료",25919,0,1,1,67031,0,0,0
2001377,"아메타의 도시락",0,"",0,0,1,0,0,false,"아메타의 도시락",22640,0,1,1,67031,0,0,0
2001378,"텅 빈 도시락통",0,"",0,0,1,0,0,false,"텅 빈 도시락통",22641,0,1,1,67031,0,0,0
2001379,"우현 선체 부재 재료",0,"",0,0,1,0,0,false,"우현 선체 부재 재료",25919,0,1,1,67032,0,0,0
2001380,"좌현 선체 부재 재료",0,"",0,0,1,0,0,false,"좌현 선체 부재 재료",25919,0,1,1,67033,0,0,0
2001381,"동력바퀴 부재 재료",0,"",0,0,1,0,0,false,"동력바퀴 부재 재료",25919,0,1,1,67040,0,0,0
2001382,"밧줄 재료",0,"",0,0,1,0,0,false,"밧줄 재료",25919,0,1,1,67041,0,0,0
2001383,"갑판 부재 재료",0,"",0,0,1,0,0,false,"갑판 부재 재료",25919,0,1,1,67042,0,0,0
2001384,"연화 연금약",0,"",0,0,1,0,0,false,"연화 연금약",20626,306,1,1,67042,3,0,0
2001385,"기관 외장 부재 재료",0,"",0,0,1,0,0,false,"기관 외장 부재 재료",25919,0,1,1,67043,0,0,0
